E (keV)	chYiel
0.000000	-nan
2203.750000	49.528288
2204.000000	49.528264
2204.250000	49.528241
2204.500000	49.528218
2204.750000	49.528195
2205.000000	49.528171
2205.250000	49.528148
2205.500000	49.528125
2205.750000	49.528102
2206.000000	49.528079
2206.250000	49.528055
2206.500000	49.528032
2206.750000	49.528009
2207.000000	49.527986
2207.250000	49.527963
2207.500000	49.527939
2207.750000	49.527916
2208.000000	49.527893
2208.250000	49.527870
2208.500000	49.527847
2208.750000	49.527824
2209.000000	49.527800
2209.250000	49.527777
2209.500000	49.527754
2209.750000	49.527731
2210.000000	49.527708
2210.250000	49.527685
2210.500000	49.527662
2210.750000	49.527639
2211.000000	49.527616
2211.250000	49.527592
2211.500000	49.527569
2211.750000	49.527546
2212.000000	49.527523
2212.250000	49.527500
2212.500000	49.527477
2212.750000	49.527454
2213.000000	49.527431
2213.250000	49.527408
2213.500000	49.527385
2213.750000	49.527362
2214.000000	49.527339
2214.250000	49.527316
2214.500000	49.527293
2214.750000	49.527270
2215.000000	49.527247
2215.250000	49.527224
2215.500000	49.527201
2215.750000	49.527178
2216.000000	49.527155
2216.250000	49.527132
2216.500000	49.527109
2216.750000	49.527086
2217.000000	49.527063
2217.250000	49.527040
2217.500000	49.527017
2217.750000	49.526994
2218.000000	49.526971
2218.250000	49.526948
2218.500000	49.526925
2218.750000	49.526903
2219.000000	49.526880
2219.250000	49.526857
2219.500000	49.526834
2219.750000	49.526811
2220.000000	49.526788
2220.250000	49.526765
2220.500000	49.526742
2220.750000	49.526720
2221.000000	49.526697
2221.250000	49.526674
2221.500000	49.526651
2221.750000	49.526628
2222.000000	49.526605
2222.250000	49.526582
2222.500000	49.526560
2222.750000	49.526537
2223.000000	49.526514
2223.250000	49.526491
2223.500000	49.526468
2223.750000	49.526446
2224.000000	49.526423
2224.250000	49.526400
2224.500000	49.526377
2224.750000	49.526355
2225.000000	49.526332
2225.250000	49.526309
2225.500000	49.526286
2225.750000	49.526263
2226.000000	49.526241
2226.250000	49.526218
2226.500000	49.526195
2226.750000	49.526173
2227.000000	49.526150
2227.250000	49.526127
2227.500000	49.526104
2227.750000	49.526082
2228.000000	49.526059
2228.250000	49.526036
2228.500000	49.526014
2228.750000	49.525991
2229.000000	49.525968
2229.250000	49.525946
2229.500000	49.525923
2229.750000	49.525900
2230.000000	49.525878
2230.250000	49.525855
2230.500000	49.525832
2230.750000	49.525810
2231.000000	49.525787
2231.250000	49.525765
2231.500000	49.525742
2231.750000	49.525719
2232.000000	49.525697
2232.250000	49.525674
2232.500000	49.525652
2232.750000	49.525629
2233.000000	49.525606
2233.250000	49.525584
2233.500000	49.525561
2233.750000	49.525539
2234.000000	49.525516
2234.250000	49.525494
2234.500000	49.525471
2234.750000	49.525449
2235.000000	49.525426
2235.250000	49.525403
2235.500000	49.525381
2235.750000	49.525358
2236.000000	49.525336
2236.250000	49.525313
2236.500000	49.525291
2236.750000	49.525268
2237.000000	49.525246
2237.250000	49.525224
2237.500000	49.525201
2237.750000	49.525179
2238.000000	49.525156
2238.250000	49.525134
2238.500000	49.525111
2238.750000	49.525089
2239.000000	49.525066
2239.250000	49.525044
2239.500000	49.525021
2239.750000	49.524999
2240.000000	49.524977
2240.250000	49.524954
2240.500000	49.524932
2240.750000	49.524909
2241.000000	49.524887
2241.250000	49.524865
2241.500000	49.524842
2241.750000	49.524820
2242.000000	49.524798
2242.250000	49.524775
2242.500000	49.524753
2242.750000	49.524730
2243.000000	49.524708
2243.250000	49.524686
2243.500000	49.524663
2243.750000	49.524641
2244.000000	49.524619
2244.250000	49.524596
2244.500000	49.524574
2244.750000	49.524552
2245.000000	49.524530
2245.250000	49.524507
2245.500000	49.524485
2245.750000	49.524463
2246.000000	49.524440
2246.250000	49.524418
2246.500000	49.524396
2246.750000	49.524374
2247.000000	49.524351
2247.250000	49.524329
2247.500000	49.524307
2247.750000	49.524285
2248.000000	49.524262
2248.250000	49.524240
2248.500000	49.524218
2248.750000	49.524196
2249.000000	49.524173
2249.250000	49.524151
2249.500000	49.524129
2249.750000	49.524107
2250.000000	49.524085
2250.250000	49.524063
2250.500000	49.524040
2250.750000	49.524018
2251.000000	49.523996
2251.250000	49.523974
2251.500000	49.523952
2251.750000	49.523930
2252.000000	49.523907
2252.250000	49.523885
2252.500000	49.523863
2252.750000	49.523841
2253.000000	49.523819
2253.250000	49.523797
2253.500000	49.523775
2253.750000	49.523753
2254.000000	49.523730
2254.250000	49.523708
2254.500000	49.523686
2254.750000	49.523664
2255.000000	49.523642
2255.250000	49.523620
2255.500000	49.523598
2255.750000	49.523576
2256.000000	49.523554
2256.250000	49.523532
2256.500000	49.523510
2256.750000	49.523488
2257.000000	49.523466
2257.250000	49.523444
2257.500000	49.523422
2257.750000	49.523400
2258.000000	49.523378
2258.250000	49.523356
2258.500000	49.523334
2258.750000	49.523312
2259.000000	49.523290
2259.250000	49.523268
2259.500000	49.523246
2259.750000	49.523224
2260.000000	49.523202
2260.250000	49.523180
2260.500000	49.523158
2260.750000	49.523136
2261.000000	49.523114
2261.250000	49.523092
2261.500000	49.523070
2261.750000	49.523048
2262.000000	49.523026
2262.250000	49.523004
2262.500000	49.522982
2262.750000	49.522961
2263.000000	49.522939
2263.250000	49.522917
2263.500000	49.522895
2263.750000	49.522873
2264.000000	49.522851
2264.250000	49.522829
2264.500000	49.522807
2264.750000	49.522785
2265.000000	49.522764
2265.250000	49.522742
2265.500000	49.522720
2265.750000	49.522698
2266.000000	49.522676
2266.250000	49.522654
2266.500000	49.522633
2266.750000	49.522611
2267.000000	49.522589
2267.250000	49.522567
2267.500000	49.522545
2267.750000	49.522524
2268.000000	49.522502
2268.250000	49.522480
2268.500000	49.522458
2268.750000	49.522436
2269.000000	49.522415
2269.250000	49.522393
2269.500000	49.522371
2269.750000	49.522349
2270.000000	49.522328
2270.250000	49.522306
2270.500000	49.522284
2270.750000	49.522263
2271.000000	49.522241
2271.250000	49.522219
2271.500000	49.522197
2271.750000	49.522176
2272.000000	49.522154
2272.250000	49.522132
2272.500000	49.522111
2272.750000	49.522089
2273.000000	49.522067
2273.250000	49.522046
2273.500000	49.522024
2273.750000	49.522002
2274.000000	49.521981
2274.250000	49.521959
2274.500000	49.521937
2274.750000	49.521916
2275.000000	49.521894
2275.250000	49.521872
2275.500000	49.521851
2275.750000	49.521829
2276.000000	49.521807
2276.250000	49.521786
2276.500000	49.521764
2276.750000	49.521743
2277.000000	49.521721
2277.250000	49.521699
2277.500000	49.521678
2277.750000	49.521656
2278.000000	49.521635
2278.250000	49.521613
2278.500000	49.521592
2278.750000	49.521570
2279.000000	49.521549
2279.250000	49.521527
2279.500000	49.521505
2279.750000	49.521484
2280.000000	49.521462
2280.250000	49.521441
2280.500000	49.521419
2280.750000	49.521398
2281.000000	49.521376
2281.250000	49.521355
2281.500000	49.521333
2281.750000	49.521312
2282.000000	49.521290
2282.250000	49.521269
2282.500000	49.521247
2282.750000	49.521226
2283.000000	49.521204
2283.250000	49.521183
2283.500000	49.521162
2283.750000	49.521140
2284.000000	49.521119
2284.250000	49.521097
2284.500000	49.521076
2284.750000	49.521054
2285.000000	49.521033
2285.250000	49.521012
2285.500000	49.520990
2285.750000	49.520969
2286.000000	49.520947
2286.250000	49.520926
2286.500000	49.520905
2286.750000	49.520883
2287.000000	49.520862
2287.250000	49.520840
2287.500000	49.520819
2287.750000	49.520798
2288.000000	49.520776
2288.250000	49.520755
2288.500000	49.520734
2288.750000	49.520712
2289.000000	49.520691
2289.250000	49.520670
2289.500000	49.520648
2289.750000	49.520627
2290.000000	49.520606
2290.250000	49.520584
2290.500000	49.520563
2290.750000	49.520542
2291.000000	49.520521
2291.250000	49.520499
2291.500000	49.520478
2291.750000	49.520457
2292.000000	49.520435
2292.250000	49.520414
2292.500000	49.520393
2292.750000	49.520372
2293.000000	49.520350
2293.250000	49.520329
2293.500000	49.520308
2293.750000	49.520287
2294.000000	49.520265
2294.250000	49.520244
2294.500000	49.520223
2294.750000	49.520202
2295.000000	49.520181
2295.250000	49.520159
2295.500000	49.520138
2295.750000	49.520117
2296.000000	49.520096
2296.250000	49.520075
2296.500000	49.520053
2296.750000	49.520032
2297.000000	49.520011
2297.250000	49.519990
2297.500000	49.519969
2297.750000	49.519948
2298.000000	49.519926
2298.250000	49.519905
2298.500000	49.519884
2298.750000	49.519863
2299.000000	49.519842
2299.250000	49.519821
2299.500000	49.519800
2299.750000	49.519779
2300.000000	49.519757
2300.250000	49.519736
2300.500000	49.519715
2300.750000	49.519694
2301.000000	49.519673
2301.250000	49.519652
2301.500000	49.519631
2301.750000	49.519610
2302.000000	49.519589
2302.250000	49.519568
2302.500000	49.519547
2302.750000	49.519526
2303.000000	49.519505
2303.250000	49.519484
2303.500000	49.519463
2303.750000	49.519442
2304.000000	49.519421
2304.250000	49.519400
2304.500000	49.519379
2304.750000	49.519358
2305.000000	49.519337
2305.250000	49.519316
2305.500000	49.519295
2305.750000	49.519274
2306.000000	49.519253
2306.250000	49.519232
2306.500000	49.519211
2306.750000	49.519190
2307.000000	49.519169
2307.250000	49.519148
2307.500000	49.519127
2307.750000	49.519106
2308.000000	49.519085
2308.250000	49.519064
2308.500000	49.519043
2308.750000	49.519022
2309.000000	49.519001
2309.250000	49.518980
2309.500000	49.518959
2309.750000	49.518939
2310.000000	49.518918
2310.250000	49.518897
2310.500000	49.518876
2310.750000	49.518855
2311.000000	49.518834
2311.250000	49.518813
2311.500000	49.518792
2311.750000	49.518772
2312.000000	49.518751
2312.250000	49.518730
2312.500000	49.518709
2312.750000	49.518688
2313.000000	49.518667
2313.250000	49.518646
2313.500000	49.518626
2313.750000	49.518605
2314.000000	49.518584
2314.250000	49.518563
2314.500000	49.518542
2314.750000	49.518522
2315.000000	49.518501
2315.250000	49.518480
2315.500000	49.518459
2315.750000	49.518438
2316.000000	49.518418
2316.250000	49.518397
2316.500000	49.518376
2316.750000	49.518355
2317.000000	49.518335
2317.250000	49.518314
2317.500000	49.518293
2317.750000	49.518272
2318.000000	49.518252
2318.250000	49.518231
2318.500000	49.518210
2318.750000	49.518190
2319.000000	49.518169
2319.250000	49.518148
2319.500000	49.518127
2319.750000	49.518107
2320.000000	49.518086
2320.250000	49.518065
2320.500000	49.518045
2320.750000	49.518024
2321.000000	49.518003
2321.250000	49.517983
2321.500000	49.517962
2321.750000	49.517941
2322.000000	49.517921
2322.250000	49.517900
2322.500000	49.517879
2322.750000	49.517859
2323.000000	49.517838
2323.250000	49.517818
2323.500000	49.517797
2323.750000	49.517776
2324.000000	49.517756
2324.250000	49.517735
2324.500000	49.517714
2324.750000	49.517694
2325.000000	49.517673
2325.250000	49.517653
2325.500000	49.517632
2325.750000	49.517612
2326.000000	49.517591
2326.250000	49.517570
2326.500000	49.517550
2326.750000	49.517529
2327.000000	49.517509
2327.250000	49.517488
2327.500000	49.517468
2327.750000	49.517447
2328.000000	49.517427
2328.250000	49.517406
2328.500000	49.517386
2328.750000	49.517365
2329.000000	49.517345
2329.250000	49.517324
2329.500000	49.517304
2329.750000	49.517283
2330.000000	49.517263
2330.250000	49.517242
2330.500000	49.517222
2330.750000	49.517201
2331.000000	49.517181
2331.250000	49.517160
2331.500000	49.517140
2331.750000	49.517119
2332.000000	49.517099
2332.250000	49.517078
2332.500000	49.517058
2332.750000	49.517037
2333.000000	49.517017
2333.250000	49.516997
2333.500000	49.516976
2333.750000	49.516956
2334.000000	49.516935
2334.250000	49.516915
2334.500000	49.516895
2334.750000	49.516874
2335.000000	49.516854
2335.250000	49.516833
2335.500000	49.516813
2335.750000	49.516793
2336.000000	49.516772
2336.250000	49.516752
2336.500000	49.516732
2336.750000	49.516711
2337.000000	49.516691
2337.250000	49.516670
2337.500000	49.516650
2337.750000	49.516630
2338.000000	49.516609
2338.250000	49.516589
2338.500000	49.516569
2338.750000	49.516549
2339.000000	49.516528
2339.250000	49.516508
2339.500000	49.516488
2339.750000	49.516467
2340.000000	49.516447
2340.250000	49.516427
2340.500000	49.516406
2340.750000	49.516386
2341.000000	49.516366
2341.250000	49.516346
2341.500000	49.516325
2341.750000	49.516305
2342.000000	49.516285
2342.250000	49.516265
2342.500000	49.516244
2342.750000	49.516224
2343.000000	49.516204
2343.250000	49.516184
2343.500000	49.516163
2343.750000	49.516143
2344.000000	49.516123
2344.250000	49.516103
2344.500000	49.516083
2344.750000	49.516062
2345.000000	49.516042
2345.250000	49.516022
2345.500000	49.516002
2345.750000	49.515982
2346.000000	49.515962
2346.250000	49.515941
2346.500000	49.515921
2346.750000	49.515901
2347.000000	49.515881
2347.250000	49.515861
2347.500000	49.515841
2347.750000	49.515820
2348.000000	49.515800
2348.250000	49.515780
2348.500000	49.515760
2348.750000	49.515740
2349.000000	49.515720
2349.250000	49.515700
2349.500000	49.515680
2349.750000	49.515659
2350.000000	49.515639
2350.250000	49.515619
2350.500000	49.515599
2350.750000	49.515579
2351.000000	49.515559
2351.250000	49.515539
2351.500000	49.515519
2351.750000	49.515499
2352.000000	49.515479
2352.250000	49.515459
2352.500000	49.515439
2352.750000	49.515419
2353.000000	49.515399
2353.250000	49.515379
2353.500000	49.515359
2353.750000	49.515339
2354.000000	49.515319
2354.250000	49.515299
2354.500000	49.515278
2354.750000	49.515258
2355.000000	49.515238
2355.250000	49.515219
2355.500000	49.515199
2355.750000	49.515179
2356.000000	49.515159
2356.250000	49.515139
2356.500000	49.515119
2356.750000	49.515099
2357.000000	49.515079
2357.250000	49.515059
2357.500000	49.515039
2357.750000	49.515019
2358.000000	49.514999
2358.250000	49.514979
2358.500000	49.514959
2358.750000	49.514939
2359.000000	49.514919
2359.250000	49.514899
2359.500000	49.514879
2359.750000	49.514859
2360.000000	49.514840
2360.250000	49.514820
2360.500000	49.514800
2360.750000	49.514780
2361.000000	49.514760
2361.250000	49.514740
2361.500000	49.514720
2361.750000	49.514700
2362.000000	49.514680
2362.250000	49.514661
2362.500000	49.514641
2362.750000	49.514621
2363.000000	49.514601
2363.250000	49.514581
2363.500000	49.514561
2363.750000	49.514542
2364.000000	49.514522
2364.250000	49.514502
2364.500000	49.514482
2364.750000	49.514462
2365.000000	49.514442
2365.250000	49.514423
2365.500000	49.514403
2365.750000	49.514383
2366.000000	49.514363
2366.250000	49.514344
2366.500000	49.514324
2366.750000	49.514304
2367.000000	49.514284
2367.250000	49.514264
2367.500000	49.514245
2367.750000	49.514225
2368.000000	49.514205
2368.250000	49.514185
2368.500000	49.514166
2368.750000	49.514146
2369.000000	49.514126
2369.250000	49.514106
2369.500000	49.514087
2369.750000	49.514067
2370.000000	49.514047
2370.250000	49.514028
2370.500000	49.514008
2370.750000	49.513988
2371.000000	49.513969
2371.250000	49.513949
2371.500000	49.513929
2371.750000	49.513909
2372.000000	49.513890
2372.250000	49.513870
2372.500000	49.513850
2372.750000	49.513831
2373.000000	49.513811
2373.250000	49.513791
2373.500000	49.513772
2373.750000	49.513752
2374.000000	49.513733
2374.250000	49.513713
2374.500000	49.513693
2374.750000	49.513674
2375.000000	49.513654
2375.250000	49.513634
2375.500000	49.513615
2375.750000	49.513595
2376.000000	49.513576
2376.250000	49.513556
2376.500000	49.513536
2376.750000	49.513517
2377.000000	49.513497
2377.250000	49.513478
2377.500000	49.513458
2377.750000	49.513439
2378.000000	49.513419
2378.250000	49.513399
2378.500000	49.513380
2378.750000	49.513360
2379.000000	49.513341
2379.250000	49.513321
2379.500000	49.513302
2379.750000	49.513282
2380.000000	49.513263
2380.250000	49.513243
2380.500000	49.513224
2380.750000	49.513204
2381.000000	49.513185
2381.250000	49.513165
2381.500000	49.513146
2381.750000	49.513126
2382.000000	49.513107
2382.250000	49.513087
2382.500000	49.513068
2382.750000	49.513048
2383.000000	49.513029
2383.250000	49.513009
2383.500000	49.512990
2383.750000	49.512970
2384.000000	49.512951
2384.250000	49.512931
2384.500000	49.512912
2384.750000	49.512893
2385.000000	49.512873
2385.250000	49.512854
2385.500000	49.512834
2385.750000	49.512815
2386.000000	49.512795
2386.250000	49.512776
2386.500000	49.512757
2386.750000	49.512737
2387.000000	49.512718
2387.250000	49.512698
2387.500000	49.512679
2387.750000	49.512660
2388.000000	49.512640
2388.250000	49.512621
2388.500000	49.512602
2388.750000	49.512582
2389.000000	49.512563
2389.250000	49.512543
2389.500000	49.512524
2389.750000	49.512505
2390.000000	49.512485
2390.250000	49.512466
2390.500000	49.512447
2390.750000	49.512427
2391.000000	49.512408
2391.250000	49.512389
2391.500000	49.512369
2391.750000	49.512350
2392.000000	49.512331
2392.250000	49.512312
2392.500000	49.512292
2392.750000	49.512273
2393.000000	49.512254
2393.250000	49.512234
2393.500000	49.512215
2393.750000	49.512196
2394.000000	49.512177
2394.250000	49.512157
2394.500000	49.512138
2394.750000	49.512119
2395.000000	49.512100
2395.250000	49.512080
2395.500000	49.512061
2395.750000	49.512042
2396.000000	49.512023
2396.250000	49.512003
2396.500000	49.511984
2396.750000	49.511965
2397.000000	49.511946
2397.250000	49.511927
2397.500000	49.511907
2397.750000	49.511888
2398.000000	49.511869
2398.250000	49.511850
2398.500000	49.511831
2398.750000	49.511811
2399.000000	49.511792
2399.250000	49.511773
2399.500000	49.511754
2399.750000	49.511735
2400.000000	49.511716
2400.250000	49.511696
2400.500000	49.511677
2400.750000	49.511658
2401.000000	49.511639
2401.250000	49.511620
2401.500000	49.511601
2401.750000	49.511582
2402.000000	49.511562
2402.250000	49.511543
2402.500000	49.511524
2402.750000	49.511505
2403.000000	49.511486
2403.250000	49.511467
2403.500000	49.511448
2403.750000	49.511429
2404.000000	49.511410
2404.250000	49.511390
2404.500000	49.511371
2404.750000	49.511352
2405.000000	49.511333
2405.250000	49.511314
2405.500000	49.511295
2405.750000	49.511276
2406.000000	49.511257
2406.250000	49.511238
2406.500000	49.511219
2406.750000	49.511200
2407.000000	49.511181
2407.250000	49.511162
2407.500000	49.511143
2407.750000	49.511124
2408.000000	49.511105
2408.250000	49.511086
2408.500000	49.511067
2408.750000	49.511048
2409.000000	49.511029
2409.250000	49.511010
2409.500000	49.510991
2409.750000	49.510972
2410.000000	49.510953
2410.250000	49.510934
2410.500000	49.510915
2410.750000	49.510896
2411.000000	49.510877
2411.250000	49.510858
2411.500000	49.510839
2411.750000	49.510820
2412.000000	49.510801
2412.250000	49.510782
2412.500000	49.510763
2412.750000	49.510744
2413.000000	49.510725
2413.250000	49.510706
2413.500000	49.510688
2413.750000	49.510669
2414.000000	49.510650
2414.250000	49.510631
2414.500000	49.510612
2414.750000	49.510593
2415.000000	49.510574
2415.250000	49.510555
2415.500000	49.510536
2415.750000	49.510518
2416.000000	49.510499
2416.250000	49.510480
2416.500000	49.510461
2416.750000	49.510442
2417.000000	49.510423
2417.250000	49.510404
2417.500000	49.510385
2417.750000	49.510367
2418.000000	49.510348
2418.250000	49.510329
2418.500000	49.510310
2418.750000	49.510291
2419.000000	49.510272
2419.250000	49.510254
2419.500000	49.510235
2419.750000	49.510216
2420.000000	49.510197
2420.250000	49.510178
2420.500000	49.510160
2420.750000	49.510141
2421.000000	49.510122
2421.250000	49.510103
2421.500000	49.510085
2421.750000	49.510066
2422.000000	49.510047
2422.250000	49.510028
2422.500000	49.510009
2422.750000	49.509991
2423.000000	49.509972
2423.250000	49.509953
2423.500000	49.509934
2423.750000	49.509916
2424.000000	49.509897
2424.250000	49.509878
2424.500000	49.509860
2424.750000	49.509841
2425.000000	49.509822
2425.250000	49.509803
2425.500000	49.509785
2425.750000	49.509766
2426.000000	49.509747
2426.250000	49.509729
2426.500000	49.509710
2426.750000	49.509691
2427.000000	49.509673
2427.250000	49.509654
2427.500000	49.509635
2427.750000	49.509617
2428.000000	49.509598
2428.250000	49.509579
2428.500000	49.509561
2428.750000	49.509542
2429.000000	49.509523
2429.250000	49.509505
2429.500000	49.509486
2429.750000	49.509467
2430.000000	49.509449
2430.250000	49.509430
2430.500000	49.509411
2430.750000	49.509393
2431.000000	49.509374
2431.250000	49.509356
2431.500000	49.509337
2431.750000	49.509318
2432.000000	49.509300
2432.250000	49.509281
2432.500000	49.509263
2432.750000	49.509244
2433.000000	49.509226
2433.250000	49.509207
2433.500000	49.509188
2433.750000	49.509170
2434.000000	49.509151
2434.250000	49.509133
2434.500000	49.509114
2434.750000	49.509096
2435.000000	49.509077
2435.250000	49.509059
2435.500000	49.509040
2435.750000	49.509021
2436.000000	49.509003
2436.250000	49.508984
2436.500000	49.508966
2436.750000	49.508947
2437.000000	49.508929
2437.250000	49.508910
2437.500000	49.508892
2437.750000	49.508873
2438.000000	49.508855
2438.250000	49.508836
2438.500000	49.508818
2438.750000	49.508799
2439.000000	49.508781
2439.250000	49.508762
2439.500000	49.508744
2439.750000	49.508726
2440.000000	49.508707
2440.250000	49.508689
2440.500000	49.508670
2440.750000	49.508652
2441.000000	49.508633
2441.250000	49.508615
2441.500000	49.508596
2441.750000	49.508578
2442.000000	49.508560
2442.250000	49.508541
2442.500000	49.508523
2442.750000	49.508504
2443.000000	49.508486
2443.250000	49.508468
2443.500000	49.508449
2443.750000	49.508431
2444.000000	49.508412
2444.250000	49.508394
2444.500000	49.508376
2444.750000	49.508357
2445.000000	49.508339
2445.250000	49.508321
2445.500000	49.508302
2445.750000	49.508284
2446.000000	49.508265
2446.250000	49.508247
2446.500000	49.508229
2446.750000	49.508210
2447.000000	49.508192
2447.250000	49.508174
2447.500000	49.508155
2447.750000	49.508137
2448.000000	49.508119
2448.250000	49.508100
2448.500000	49.508082
2448.750000	49.508064
2449.000000	49.508046
2449.250000	49.508027
2449.500000	49.508009
2449.750000	49.507991
2450.000000	49.507972
2450.250000	49.507954
2450.500000	49.507936
2450.750000	49.507917
2451.000000	49.507899
2451.250000	49.507881
2451.500000	49.507863
2451.750000	49.507844
2452.000000	49.507826
2452.250000	49.507808
2452.500000	49.507790
2452.750000	49.507771
2453.000000	49.507753
2453.250000	49.507735
2453.500000	49.507717
2453.750000	49.507699
2454.000000	49.507680
2454.250000	49.507662
2454.500000	49.507644
2454.750000	49.507626
2455.000000	49.507607
2455.250000	49.507589
2455.500000	49.507571
2455.750000	49.507553
2456.000000	49.507535
2456.250000	49.507517
2456.500000	49.507498
2456.750000	49.507480
2457.000000	49.507462
2457.250000	49.507444
2457.500000	49.507426
2457.750000	49.507408
2458.000000	49.507389
2458.250000	49.507371
2458.500000	49.507353
2458.750000	49.507335
2459.000000	49.507317
2459.250000	49.507299
2459.500000	49.507281
2459.750000	49.507262
2460.000000	49.507244
2460.250000	49.507226
2460.500000	49.507208
2460.750000	49.507190
2461.000000	49.507172
2461.250000	49.507154
2461.500000	49.507136
2461.750000	49.507118
2462.000000	49.507099
2462.250000	49.507081
2462.500000	49.507063
2462.750000	49.507045
2463.000000	49.507027
2463.250000	49.507009
2463.500000	49.506991
2463.750000	49.506973
2464.000000	49.506955
2464.250000	49.506937
2464.500000	49.506919
2464.750000	49.506901
2465.000000	49.506883
2465.250000	49.506865
2465.500000	49.506847
2465.750000	49.506829
2466.000000	49.506811
2466.250000	49.506793
2466.500000	49.506775
2466.750000	49.506757
2467.000000	49.506739
2467.250000	49.506721
2467.500000	49.506703
2467.750000	49.506685
2468.000000	49.506667
2468.250000	49.506649
2468.500000	49.506631
2468.750000	49.506613
2469.000000	49.506595
2469.250000	49.506577
2469.500000	49.506559
2469.750000	49.506541
2470.000000	49.506523
2470.250000	49.506505
2470.500000	49.506487
2470.750000	49.506469
2471.000000	49.506451
2471.250000	49.506433
2471.500000	49.506415
2471.750000	49.506397
2472.000000	49.506379
2472.250000	49.506361
2472.500000	49.506344
2472.750000	49.506326
2473.000000	49.506308
2473.250000	49.506290
2473.500000	49.506272
2473.750000	49.506254
2474.000000	49.506236
2474.250000	49.506218
2474.500000	49.506200
2474.750000	49.506183
2475.000000	49.506165
2475.250000	49.506147
2475.500000	49.506129
2475.750000	49.506111
2476.000000	49.506093
2476.250000	49.506075
2476.500000	49.506057
2476.750000	49.506040
2477.000000	49.506022
2477.250000	49.506004
2477.500000	49.505986
2477.750000	49.505968
2478.000000	49.505950
2478.250000	49.505933
2478.500000	49.505915
2478.750000	49.505897
2479.000000	49.505879
2479.250000	49.505861
2479.500000	49.505844
2479.750000	49.505826
2480.000000	49.505808
2480.250000	49.505790
2480.500000	49.505772
2480.750000	49.505755
2481.000000	49.505737
2481.250000	49.505719
2481.500000	49.505701
2481.750000	49.505684
2482.000000	49.505666
2482.250000	49.505648
2482.500000	49.505630
2482.750000	49.505613
2483.000000	49.505595
2483.250000	49.505577
2483.500000	49.505559
2483.750000	49.505542
2484.000000	49.505524
2484.250000	49.505506
2484.500000	49.505488
2484.750000	49.505471
2485.000000	49.505453
2485.250000	49.505435
2485.500000	49.505418
2485.750000	49.505400
2486.000000	49.505382
2486.250000	49.505365
2486.500000	49.505347
2486.750000	49.505329
2487.000000	49.505311
2487.250000	49.505294
2487.500000	49.505276
2487.750000	49.505258
2488.000000	49.505241
2488.250000	49.505223
2488.500000	49.505205
2488.750000	49.505188
2489.000000	49.505170
2489.250000	49.505153
2489.500000	49.505135
2489.750000	49.505117
2490.000000	49.505100
2490.250000	49.505082
2490.500000	49.505064
2490.750000	49.505047
2491.000000	49.505029
2491.250000	49.505012
2491.500000	49.504994
2491.750000	49.504976
2492.000000	49.504959
2492.250000	49.504941
2492.500000	49.504924
2492.750000	49.504906
2493.000000	49.504888
2493.250000	49.504871
2493.500000	49.504853
2493.750000	49.504836
2494.000000	49.504818
2494.250000	49.504800
2494.500000	49.504783
2494.750000	49.504765
2495.000000	49.504748
2495.250000	49.504730
2495.500000	49.504713
2495.750000	49.504695
2496.000000	49.504678
2496.250000	49.504660
2496.500000	49.504643
2496.750000	49.504625
2497.000000	49.504608
2497.250000	49.504590
2497.500000	49.504573
2497.750000	49.504555
2498.000000	49.504537
2498.250000	49.504520
2498.500000	49.504502
2498.750000	49.504485
2499.000000	49.504468
2499.250000	49.504450
2499.500000	49.504433
2499.750000	49.504415
2500.000000	49.504398
2500.250000	49.504380
2500.500000	49.504363
2500.750000	49.504345
2501.000000	49.504328
2501.250000	49.504310
2501.500000	49.504293
2501.750000	49.504275
2502.000000	49.504258
2502.250000	49.504241
2502.500000	49.504223
2502.750000	49.504206
2503.000000	49.504188
2503.250000	49.504171
2503.500000	49.504153
2503.750000	49.504136
2504.000000	49.504119
2504.250000	49.504101
2504.500000	49.504084
2504.750000	49.504066
2505.000000	49.504049
2505.250000	49.504032
2505.500000	49.504014
2505.750000	49.503997
2506.000000	49.503979
2506.250000	49.503962
2506.500000	49.503945
2506.750000	49.503927
2507.000000	49.503910
2507.250000	49.503893
2507.500000	49.503875
2507.750000	49.503858
2508.000000	49.503840
2508.250000	49.503823
2508.500000	49.503806
2508.750000	49.503788
2509.000000	49.503771
2509.250000	49.503754
2509.500000	49.503736
2509.750000	49.503719
2510.000000	49.503702
2510.250000	49.503685
2510.500000	49.503667
2510.750000	49.503650
2511.000000	49.503633
2511.250000	49.503615
2511.500000	49.503598
2511.750000	49.503581
2512.000000	49.503563
2512.250000	49.503546
2512.500000	49.503529
2512.750000	49.503512
2513.000000	49.503494
2513.250000	49.503477
2513.500000	49.503460
2513.750000	49.503443
2514.000000	49.503425
2514.250000	49.503408
2514.500000	49.503391
2514.750000	49.503374
2515.000000	49.503356
2515.250000	49.503339
2515.500000	49.503322
2515.750000	49.503305
2516.000000	49.503287
2516.250000	49.503270
2516.500000	49.503253
2516.750000	49.503236
2517.000000	49.503219
2517.250000	49.503201
2517.500000	49.503184
2517.750000	49.503167
2518.000000	49.503150
2518.250000	49.503133
2518.500000	49.503115
2518.750000	49.503098
2519.000000	49.503081
2519.250000	49.503064
2519.500000	49.503047
2519.750000	49.503029
2520.000000	49.503012
2520.250000	49.502995
2520.500000	49.502978
2520.750000	49.502961
2521.000000	49.502944
